V,172,5331865043011,1000000000,01:28:51:51.902,0
V,173,5331881716083,1000000000,01:28:51:52.902,0
D,86,5331881716083,1000000000,01:28:51:52.902,0
V,174,5331898383125,1000000000,01:28:51:53.902,0
V,175,5331915049183,1000000000,01:28:51:54.902,0
D,87,5331915049183,1000000000,01:28:51:54.902,0
V,176,5331931708699,1000000000,01:28:51:55.902,0
V,177,5331948390549,1000000000,01:28:51:56.903,0
D,88,5331948390550,1000000000,01:28:51:56.903,0
V,178,5331965057718,1000000000,01:28:51:57.903,0
V,179,5331981719442,1000000000,01:28:51:58.903,0
D,89,5331981719441,1000000000,01:28:51:58.903,0
V,180,5331998375709,1000000000,01:28:51:59.902,0
V,181,5332015048893,1000000000,01:28:52:00.902,0
D,90,5332015048893,1000000000,01:28:52:00.902,0
V,182,5332031716102,1000000000,01:28:52:01.902,0
V,183,5332048383910,1000000000,01:28:52:02.903,0
D,91,5332048383910,1000000000,01:28:52:02.903,0
V,184,5332065046342,1000000000,01:28:52:03.902,0
V,185,5332081723484,1000000000,01:28:52:04.903,0
D,92,5332081723484,1000000000,01:28:52:04.903,0
V,186,5332098390611,1000000000,01:28:52:05.903,0
V,187,5332115057490,1000000000,01:28:52:06.903,0
D,93,5332115057490,1000000000,01:28:52:06.903,0
V,188,5332131727017,1000000000,01:28:52:07.903,0
V,189,5332148409627,1000000000,01:28:52:08.904,0
D,94,5332148409628,1000000000,01:28:52:08.904,0
V,190,5332165073404,1000000000,01:28:52:09.904,0
V,191,5332181743640,1000000000,01:28:52:10.904,0
D,95,5332181743640,1000000000,01:28:52:10.904,0
V,192,5332198410812,1000000000,01:28:52:11.904,0
V,193,5332215069712,1000000000,01:28:52:12.904,0
D,96,5332215069713,1000000000,01:28:52:12.904,0
V,194,5332231731324,1000000000,01:28:52:13.903,0
V,195,5332248403809,1000000000,01:28:52:14.904,0
D,97,5332248403809,1000000000,01:28:52:14.904,0
V,196,5332265070771,1000000000,01:28:52:15.904,0
V,197,5332281746799,1000000000,01:28:52:16.904,0
D,98,5332281746799,1000000000,01:28:52:16.904,0
V,198,5332298412033,1000000000,01:28:52:17.904,0
V,199,5332315073102,1000000000,01:28:52:18.904,0
D,99,5332315073103,1000000000,01:28:52:18.904,0
V,200,5332331740149,1000000000,01:28:52:19.904,0
V,201,5332348405010,1000000000,01:28:52:20.904,0
D,100,5332348405010,1000000000,01:28:52:20.904,0
V,202,5332365085993,1000000000,01:28:52:21.905,0
V,203,5332381755146,1000000000,01:28:52:22.905,0
D,101,5332381755147,1000000000,01:28:52:22.905,0
V,204,5332398422150,1000000000,01:28:52:23.905,0
V,205,5332415075645,1000000000,01:28:52:24.904,0
D,102,5332415075646,1000000000,01:28:52:24.904,0
V,206,5332431742885,1000000000,01:28:52:25.904,0
V,207,5332448412989,1000000000,01:28:52:26.904,0
D,103,5332448412989,1000000000,01:28:52:26.904,0
V,208,5332465072800,1000000000,01:28:52:27.904,0
V,209,5332481736317,1000000000,01:28:52:28.904,0
D,104,5332481736318,1000000000,01:28:52:28.904,0
V,210,5332498403518,1000000000,01:28:52:29.904,0
V,211,5332515082871,1000000000,01:28:52:30.904,0
D,105,5332515082870,1000000000,01:28:52:30.904,0
V,212,5332531756806,1000000000,01:28:52:31.905,0
V,213,5332548415116,1000000000,01:28:52:32.904,0
D,106,5332548415117,1000000000,01:28:52:32.904,0
V,214,5332565082400,1000000000,01:28:52:33.904,0
V,215,5332581755086,1000000000,01:28:52:34.905,0
D,107,5332581755087,1000000000,01:28:52:34.905,0
